"driverId","driverExpYears","qualiResultPosition","meanPace","maxPace","grid_penalty","is_top_5"
10,4,9,97349.6666666667,99787,0,"FALSE"
12,0,17,96630,96630,0,"FALSE"
13,6,6,97035.3333333333,98894,0,"FALSE"
14,14,13,96884.5,97284,0,"FALSE"
15,11,7,97022,99152,0,"FALSE"
16,1,20,97417,97417,0,"FALSE"
17,6,3,96808,98117,0,"FALSE"
18,8,19,97006,97006,0,"FALSE"
20,1,1,96285.3333333333,97555,0,"TRUE"
21,12,12,96489,96698,0,"FALSE"
22,15,16,96510,96510,0,"FALSE"
1,1,2,104966,105465,0,"TRUE"
2,8,6,105344,105964,1,"FALSE"
3,2,9,105381,106611,1,"TRUE"
4,7,15,104971,104971,0,"TRUE"
5,1,5,104797,105873,0,"FALSE"
6,1,10,105833.333333333,107547,0,"FALSE"
7,0,17,106389,106389,0,"FALSE"
8,7,3,104710.333333333,105617,0,"FALSE"
9,2,4,105012.666666667,105779,0,"FALSE"
10,4,8,105317.666666667,106328,1,"TRUE"
12,0,16,106037,106037,0,"FALSE"
13,6,1,104444.666666667,104801,0,"FALSE"
14,14,14,105663,106028,0,"FALSE"
15,11,11,105340,105642,0,"FALSE"
16,1,19,107940,107940,0,"FALSE"
17,6,13,105352.5,105493,0,"FALSE"
18,8,12,105396.5,105660,0,"FALSE"
20,1,7,105182.333333333,106244,1,"TRUE"
22,15,18,106583,106583,0,"FALSE"
1,1,1,77979,78404,0,"FALSE"
2,8,16,78835,78835,0,"FALSE"
3,2,15,78706,78740,0,"FALSE"
4,7,4,78337.6666666667,78852,0,"TRUE"
5,1,3,78133.6666666667,78821,0,"FALSE"
6,1,14,78617,78640,0,"FALSE"
7,0,10,78954,80167,0,"FALSE"
8,7,2,78179,78644,0,"TRUE"
9,2,6,78531.3333333333,78979,0,"TRUE"
10,4,8,78244.3333333333,79118,0,"FALSE"
12,0,12,78287,78300,0,"TRUE"
13,6,5,78090.3333333333,78874,0,"FALSE"
14,14,11,78245,78303,0,"FALSE"
15,11,7,78356,79026,0,"TRUE"
16,1,19,79163,79163,0,"FALSE"
17,6,13,78363,78372,0,"FALSE"
18,8,18,79100,79100,0,"FALSE"
20,1,9,78637,79638,0,"FALSE"
21,12,20,79910,79910,0,"FALSE"
22,15,17,78882,78882,0,"FALSE"
1,1,1,95605.3333333333,96303,0,"TRUE"
2,8,7,96276,97201,1,"TRUE"
3,2,15,96322,96434,1,"FALSE"
4,7,4,96052.3333333333,96927,0,"TRUE"
5,1,5,95923,96930,0,"FALSE"
6,1,17,96863,96863,0,"FALSE"
7,0,10,96867.3333333333,98885,1,"FALSE"
8,7,2,95994.3333333333,96645,0,"TRUE"
9,2,12,96158.5,96503,1,"FALSE"
10,4,13,96073.5,96210,1,"FALSE"
12,0,11,95875.5,96029,1,"FALSE"
13,6,3,95998.3333333333,96889,0,"TRUE"
14,14,16,96731,96731,1,"FALSE"
15,11,9,96584.3333333333,97934,1,"FALSE"
16,1,19,97730,97730,0,"FALSE"
17,6,6,96335.6666666667,97083,1,"FALSE"
18,8,18,97053,97053,0,"FALSE"
20,1,8,96274.3333333333,97685,1,"FALSE"
21,12,20,97739,97739,0,"FALSE"
22,15,14,96359.5,96640,1,"FALSE"
1,1,4,72299.6666666667,72830,0,"TRUE"
2,8,8,72564.6666666667,73297,0,"FALSE"
3,2,18,73002,73002,0,"FALSE"
4,7,6,72423.6666666667,72967,0,"TRUE"
5,1,5,72350.3333333333,72917,0,"FALSE"
6,1,16,72800,72800,0,"FALSE"
7,0,9,72892.6666666667,74105,0,"FALSE"
8,7,3,72286,72825,0,"TRUE"
9,2,13,72340.5,72381,0,"FALSE"
10,4,10,72787.3333333333,74230,0,"FALSE"
12,0,11,72242.5,72348,0,"FALSE"
13,6,1,72024.3333333333,72368,0,"TRUE"
14,14,14,72703.5,72717,0,"FALSE"
15,11,2,72356.6666666667,72737,0,"FALSE"
16,1,20,73508,73508,0,"FALSE"
17,6,12,72349,72409,0,"FALSE"
18,8,17,72810,72810,0,"FALSE"
20,1,7,72439,73082,0,"TRUE"
21,12,19,73426,73426,0,"FALSE"
22,15,15,72843.5,73139,0,"FALSE"
1,0,4,86335.3333333333,86755,0,"TRUE"
2,7,3,86269.6666666667,86895,0,"TRUE"
3,1,12,87255,87596,0,"FALSE"
4,6,2,86172,86697,0,"TRUE"
5,0,13,87246.5,87529,0,"FALSE"
8,6,1,86120,86644,0,"TRUE"
9,1,5,86641.6666666667,87347,0,"FALSE"
11,5,10,87664.6666666667,88871,0,"FALSE"
13,5,16,86712,86712,1,"FALSE"
14,13,19,88579,88579,1,"FALSE"
15,10,8,87368.6666666667,88404,0,"FALSE"
16,0,21,89339,89339,1,"FALSE"
17,5,7,87178.3333333333,87934,0,"FALSE"
18,7,14,87402,87540,0,"FALSE"
19,5,11,86947.5,86986,0,"FALSE"
21,11,6,86949.3333333333,87634,0,"TRUE"
22,14,17,87679,87679,1,"FALSE"
23,10,9,87586.3333333333,88692,0,"FALSE"
24,2,20,89267,89267,1,"FALSE"
25,10,15,87436,87479,0,"FALSE"
26,1,18,88305,88305,1,"FALSE"
27,2,22,91932,91932,1,"FALSE"
1,0,4,95241,96045,0,"TRUE"
2,7,5,95787.6666666667,96543,0,"TRUE"
3,1,6,95988,96829,0,"FALSE"
4,6,2,94769.6666666667,95310,0,"TRUE"
5,0,11,95861,96092,0,"FALSE"
8,6,3,95101.3333333333,95479,0,"TRUE"
9,1,7,95624,96839,0,"FALSE"
11,5,14,96187.5,96430,0,"FALSE"
13,5,1,94945.6666666667,95340,0,"TRUE"
14,13,13,95748,95766,0,"FALSE"
15,10,8,95941,96902,0,"FALSE"
16,0,22,98415,98415,1,"FALSE"
17,5,10,96217,97345,0,"FALSE"
18,7,15,96000.5,96088,0,"FALSE"
19,5,18,96816,96816,0,"FALSE"
21,11,12,95792.5,95879,0,"FALSE"
22,14,19,96827,96827,1,"FALSE"
23,10,9,96136.3333333333,97078,0,"FALSE"
24,2,16,96142.5,96145,0,"FALSE"
25,10,20,97326,97326,1,"FALSE"
26,1,17,96578,96578,0,"FALSE"
27,2,21,98279,98279,1,"FALSE"
1,0,2,92422.3333333333,92935,0,"TRUE"
2,7,5,92907.3333333333,93404,0,"TRUE"
3,1,10,93521,94399,0,"FALSE"
4,6,4,92818.3333333333,93192,0,"TRUE"
5,0,12,93201,93467,0,"FALSE"
8,6,3,92701.3333333333,93161,0,"TRUE"
9,1,6,93116.6666666667,93710,0,"FALSE"
11,5,17,93984,93984,0,"FALSE"
13,5,1,92151.3333333333,92652,0,"TRUE"
14,13,21,95341,95341,0,"FALSE"
15,10,9,93267,94154,0,"FALSE"
16,0,20,95280,95280,0,"FALSE"
17,5,8,93470,94106,0,"FALSE"
18,7,16,93849,93967,0,"FALSE"
19,5,13,93190.5,93299,0,"FALSE"
21,11,7,93500.3333333333,94056,0,"FALSE"
22,14,15,93700,93776,0,"FALSE"
23,10,14,93608.5,93923,0,"FALSE"
24,2,18,94024,94024,0,"FALSE"
25,10,11,93337,93759,0,"FALSE"
26,1,19,94333,94333,0,"FALSE"
27,2,22,95533,95533,0,"FALSE"
1,0,4,81206,81785,0,"TRUE"
2,7,7,81709,82389,0,"FALSE"
3,1,11,81955.5,81968,0,"FALSE"
4,6,2,81285.6666666667,81609,0,"TRUE"
5,0,8,81993.6666666667,82568,0,"FALSE"
8,6,3,81422,81802,0,"FALSE"
9,1,5,81858.3333333333,82253,0,"TRUE"
11,5,13,82102.5,82115,0,"FALSE"
13,5,1,81131,81421,0,"TRUE"
14,13,9,82242.6666666667,82749,0,"TRUE"
15,10,6,82126.3333333333,82501,0,"FALSE"
16,0,20,83811,83811,0,"FALSE"
17,5,19,83398,83398,0,"FALSE"
18,7,14,82311.5,82503,0,"FALSE"
19,5,15,82295,82295,0,"FALSE"
21,11,10,82207.3333333333,82881,0,"FALSE"
22,14,12,82299.5,82502,0,"FALSE"
23,10,17,82666,82666,0,"FALSE"
24,2,16,82508,82508,0,"FALSE"
25,10,18,82769,82769,0,"FALSE"
27,2,21,83990,83990,0,"FALSE"
1,0,2,75689.6666666667,75905,0,"TRUE"
2,7,7,76650,77385,0,"FALSE"
3,1,5,76469.6666666667,76870,0,"FALSE"
4,6,1,75738.6666666667,76059,0,"TRUE"
5,0,15,77480.5,77836,0,"FALSE"
8,6,16,76251,76251,0,"FALSE"
9,1,8,76705,77584,0,"TRUE"
11,5,21,78554,78554,0,"FALSE"
13,5,3,76262.3333333333,76786,0,"TRUE"
14,13,13,76761.5,77204,0,"FALSE"
15,10,14,77337,77686,0,"FALSE"
16,0,19,78418,78418,0,"FALSE"
17,5,6,77006.6666666667,77816,0,"FALSE"
18,7,10,77231,77939,0,"FALSE"
19,5,17,78250,78250,0,"FALSE"
21,11,4,76645,77596,0,"TRUE"
22,14,9,77065.3333333333,77498,0,"FALSE"
23,10,20,78539,78539,0,"FALSE"
24,2,12,76711.5,76720,0,"FALSE"
25,10,11,77268,77874,0,"FALSE"
26,1,18,78390,78390,0,"FALSE"
1,0,1,75923,76576,0,"TRUE"
2,7,3,76410.6666666667,77006,0,"TRUE"
3,1,7,76708.3333333333,77016,0,"FALSE"
4,6,2,76082.3333333333,76562,0,"FALSE"
5,0,22,77806,77806,0,"TRUE"
8,6,4,76490.3333333333,76592,0,"TRUE"
9,1,8,76876,77267,0,"FALSE"
11,5,11,77116.5,77490,0,"FALSE"
13,5,5,76488,76756,0,"FALSE"
14,13,14,77370,77436,0,"FALSE"
15,10,10,77223.6666666667,77747,0,"FALSE"
16,0,20,78536,78536,0,"FALSE"
17,5,6,76828.3333333333,77315,0,"FALSE"
18,7,15,77531.5,77541,0,"FALSE"
19,5,17,77542,77542,0,"FALSE"
21,11,9,76774,77229,0,"FALSE"
22,14,13,77063.5,77116,0,"FALSE"
23,10,18,77634,77634,0,"FALSE"
24,2,12,77150.5,77541,0,"FALSE"
25,10,19,78089,78089,0,"TRUE"
26,1,16,77502,77571,0,"FALSE"
27,2,21,79196,79196,0,"FALSE"
1,0,1,72319.6666666667,72563,0,"TRUE"
2,7,5,72526,72847,0,"FALSE"
3,1,14,73094,73128,0,"FALSE"
4,6,2,72280.6666666667,72500,0,"TRUE"
5,0,6,72968.3333333333,73308,0,"TRUE"
8,6,4,72560.6666666667,72839,0,"TRUE"
11,5,18,73477,73477,0,"FALSE"
13,5,3,72538,72731,0,"TRUE"
14,13,11,73148.5,73424,0,"FALSE"
15,10,8,73267.6666666667,73789,0,"FALSE"
16,0,21,74122,74122,0,"FALSE"
17,5,9,73361.3333333333,73871,0,"FALSE"
18,7,13,73152,73306,0,"FALSE"
19,5,16,73211.5,73259,0,"FALSE"
20,0,7,72956,73513,0,"FALSE"
21,11,10,73241.3333333333,73953,0,"FALSE"
22,14,15,73202,73203,0,"FALSE"
23,10,12,72885.5,72920,0,"FALSE"
24,2,19,73484,73484,0,"FALSE"
25,10,17,73441,73441,0,"FALSE"
26,1,20,73712,73712,0,"FALSE"
27,2,22,74597,74597,0,"FALSE"
1,0,2,74901.3333333333,75104,0,"TRUE"
2,7,7,75610.6666666667,75900,0,"TRUE"
3,1,9,75917,76328,0,"FALSE"
4,6,10,75203,75322,0,"FALSE"
5,0,6,75540.6666666667,75826,0,"FALSE"
8,6,3,74985.6666666667,75257,0,"TRUE"
9,1,4,75445.6666666667,75778,0,"TRUE"
11,5,22,76244,76244,0,"FALSE"
13,5,1,75053,75303,0,"TRUE"
14,13,16,75915,75915,0,"FALSE"
15,10,8,75810.6666666667,76118,0,"FALSE"
16,0,21,77915,77915,0,"FALSE"
17,5,14,75776,75806,0,"FALSE"
18,7,12,75848.5,76113,0,"FALSE"
19,5,19,76366,76366,0,"FALSE"
21,11,5,75649.3333333333,76047,0,"FALSE"
22,14,13,75950.5,76140,0,"FALSE"
23,10,11,75647,75760,0,"FALSE"
24,2,17,76142,76142,0,"FALSE"
25,10,18,76241,76241,0,"FALSE"
26,1,15,76014.5,76049,0,"FALSE"
27,2,20,77826,77826,0,"FALSE"
1,0,1,79760.6666666667,79997,0,"TRUE"
2,7,9,80535.3333333333,80894,0,"FALSE"
3,1,17,81219,81219,0,"FALSE"
4,6,3,79543,80147,0,"TRUE"
5,0,7,80456,80721,0,"FALSE"
8,6,2,79701.3333333333,80099,0,"TRUE"
9,1,5,80249.6666666667,80401,0,"TRUE"
11,5,21,82045,82045,0,"FALSE"
13,5,4,79825.3333333333,80265,0,"TRUE"
14,13,12,80741.5,81154,0,"FALSE"
15,10,10,80841,81240,0,"FALSE"
16,0,20,82019,82019,0,"FALSE"
17,5,11,80409,80583,0,"FALSE"
18,7,18,81335,81335,0,"FALSE"
19,5,19,81448,81448,0,"FALSE"
21,11,8,80553,80842,0,"FALSE"
22,14,14,80766.5,81169,0,"FALSE"
23,10,6,80296.3333333333,80516,0,"FALSE"
24,2,16,80991.5,81160,0,"FALSE"
25,10,13,80590,80830,0,"FALSE"
26,1,15,80674.5,80834,0,"FALSE"
27,2,22,82586,82586,0,"FALSE"
1,0,10,92201.6666666667,93833,0,"FALSE"
2,7,4,91793.6666666667,91889,0,"FALSE"
3,1,11,92047.5,92117,0,"FALSE"
4,6,2,91266,91741,0,"TRUE"
5,0,7,92285,92594,0,"FALSE"
8,6,1,91403,91522,0,"FALSE"
9,1,5,91842.6666666667,92123,0,"FALSE"
11,5,16,92758,92838,0,"FALSE"
13,5,3,91379,91778,0,"TRUE"
14,13,20,93151,93151,0,"TRUE"
15,10,8,92247,92501,0,"FALSE"
16,0,21,94500,94500,0,"FALSE"
17,5,6,92255.3333333333,92629,0,"TRUE"
18,7,17,92983,92983,0,"FALSE"
19,5,15,92622,92793,0,"FALSE"
21,11,13,92194,92378,0,"FALSE"
22,14,14,92447.5,92674,0,"FALSE"
23,10,9,92286.3333333333,92570,0,"FALSE"
24,2,19,93148,93148,0,"FALSE"
25,10,12,92084.5,92173,0,"TRUE"
26,1,18,93038,93038,0,"FALSE"
28,0,22,95940,95940,0,"FALSE"
1,0,2,79550.6666666667,79781,1,"TRUE"
2,7,3,80444,80751,1,"TRUE"
3,1,5,80455.6666666667,80632,1,"FALSE"
4,6,1,79920,80425,1,"TRUE"
5,0,12,80532,80779,1,"FALSE"
8,6,4,80317.3333333333,80435,1,"TRUE"
9,1,7,80648.3333333333,80876,0,"TRUE"
11,5,19,82143,82143,0,"FALSE"
13,5,14,80714.5,81021,0,"FALSE"
14,13,11,81004.5,81291,1,"FALSE"
15,10,9,80546,81206,1,"FALSE"
16,0,21,82737,82737,0,"FALSE"
17,5,10,80829.6666666667,81256,1,"FALSE"
18,7,17,81737,81737,0,"FALSE"
19,5,15,81072.5,81127,0,"FALSE"
20,0,20,82177,82177,0,"FALSE"
21,11,8,81104.6666666667,81645,1,"FALSE"
22,14,18,81877,81877,0,"FALSE"
23,10,6,80539.3333333333,80714,1,"FALSE"
24,2,16,81861.5,81993,0,"FALSE"
25,10,13,81054,81243,1,"FALSE"
29,1,22,83774,83774,0,"FALSE"
1,0,2,87274,87513,0,"TRUE"
2,7,6,87796.3333333333,88099,0,"TRUE"
3,1,8,88175.3333333333,88501,0,"FALSE"
4,6,4,87247.6666666667,87574,0,"TRUE"
5,0,7,87885.6666666667,88491,0,"FALSE"
8,6,3,87247.3333333333,87546,0,"TRUE"
9,1,5,87657.3333333333,87997,0,"FALSE"
11,5,17,88953,88953,0,"FALSE"
13,5,1,87285.3333333333,87488,0,"TRUE"
14,13,13,88247.5,88395,0,"FALSE"
15,10,9,88286.3333333333,88740,0,"FALSE"
16,0,19,89861,89861,0,"FALSE"
17,5,12,88256.5,88500,0,"FALSE"
18,7,21,88296.5,88373,0,"FALSE"
19,5,11,88153,88304,0,"FALSE"
20,0,18,89408,89408,0,"FALSE"
21,11,10,88505,89322,0,"FALSE"
22,14,22,88490,88792,0,"FALSE"
23,10,16,88809,88809,0,"FALSE"
24,2,15,88798,88798,0,"FALSE"
25,10,14,88375,88390,0,"FALSE"
29,1,20,91479,91479,0,"FALSE"
1,0,2,81912,82034,0,"TRUE"
2,7,4,82915.6666666667,83174,0,"TRUE"
3,1,8,83487.6666666667,84382,0,"FALSE"
4,6,1,81690.3333333333,81997,0,"TRUE"
5,0,7,83580.3333333333,84102,0,"FALSE"
8,6,5,82741.6666666667,83183,0,"TRUE"
9,1,6,82978,83446,0,"TRUE"
11,5,17,83749,83749,0,"FALSE"
13,5,3,82283.6666666667,82549,0,"FALSE"
14,13,20,84019,84019,0,"FALSE"
15,10,9,83795.3333333333,84555,0,"FALSE"
16,0,21,84699,84699,0,"FALSE"
17,5,11,83370.5,83575,0,"FALSE"
18,7,10,83941.6666666667,85165,0,"FALSE"
19,5,14,83460,83646,0,"FALSE"
20,0,16,83464.5,83578,0,"FALSE"
21,11,15,83442,83559,0,"FALSE"
22,14,12,83325,83474,0,"FALSE"
23,10,18,83787,83787,0,"FALSE"
24,2,19,83886,83886,0,"FALSE"
25,10,13,83474,83739,0,"FALSE"
29,1,22,85084,85084,0,"FALSE"
1,0,4,105991.666666667,106437,0,"TRUE"
2,7,6,106775.333333333,107409,0,"TRUE"
3,1,5,106917.666666667,107334,0,"FALSE"
4,6,3,105863.666666667,106091,0,"TRUE"
5,0,9,107238.666666667,108505,0,"FALSE"
8,6,1,105768.666666667,106242,0,"TRUE"
9,1,14,106529.333333333,106996,0,"FALSE"
11,5,18,107980,107980,0,"FALSE"
13,5,2,105748,106060,0,"TRUE"
14,13,11,107070,107340,0,"FALSE"
15,10,8,107140.333333333,107798,0,"FALSE"
16,0,19,108044,108044,0,"FALSE"
17,5,7,107011.333333333,107524,0,"FALSE"
18,7,12,107214.5,107474,0,"FALSE"
19,5,20,108199,108199,0,"FALSE"
20,0,16,107581,107581,0,"FALSE"
21,11,22,106873,107143,0,"FALSE"
22,14,17,107954,107954,0,"FALSE"
23,10,10,106959,107300,0,"FALSE"
24,2,13,107345.5,107576,0,"FALSE"
25,10,15,107458,107522,0,"FALSE"
29,1,21,109557,109557,0,"FALSE"
1,0,1,85203.3333333333,85489,0,"TRUE"
2,7,5,85908,86505,0,"FALSE"
3,1,16,86374.3333333333,86728,0,"FALSE"
4,6,2,85207.6666666667,85438,0,"FALSE"
5,0,11,86727.5,87223,0,"TRUE"
8,6,3,85298,85516,0,"TRUE"
9,1,9,86351.6666666667,87225,0,"FALSE"
11,5,21,88762,88762,0,"FALSE"
13,5,4,85391,85765,0,"FALSE"
14,13,12,86575.5,86904,0,"TRUE"
15,10,13,86482,86711,0,"FALSE"
16,0,20,88628,88628,0,"FALSE"
17,5,7,86139.6666666667,86914,0,"FALSE"
18,7,6,86327,86913,0,"FALSE"
19,5,19,87564,87564,0,"FALSE"
20,0,8,86302.3333333333,86973,0,"FALSE"
21,11,10,86471,86909,0,"TRUE"
22,14,17,87323,87323,0,"FALSE"
23,10,15,87191,87191,0,"FALSE"
24,2,14,87091,87234,0,"FALSE"
25,10,18,87454,87454,0,"FALSE"
29,1,22,89668,89668,0,"FALSE"
1,0,1,95868,95908,0,"FALSE"
2,7,8,97136.3333333333,98455,0,"FALSE"
3,1,15,97313.5,97483,0,"FALSE"
4,6,4,96076.6666666667,96576,0,"TRUE"
5,0,13,97108,97225,0,"FALSE"
8,6,2,95705.6666666667,96044,0,"TRUE"
9,1,9,96965.6666666667,98472,0,"FALSE"
11,5,20,98218,98218,0,"FALSE"
13,5,3,95936.3333333333,96221,0,"TRUE"
14,13,5,96933.6666666667,97619,0,"FALSE"
15,10,12,97084,97209,0,"FALSE"
16,0,21,98668,98668,0,"FALSE"
17,5,7,97318,98153,0,"FALSE"
18,7,10,97716,99285,0,"TRUE"
19,5,14,97225,97247,0,"FALSE"
20,0,17,96948.5,97006,0,"TRUE"
21,11,18,97290,97290,0,"FALSE"
22,14,16,97251,97251,0,"FALSE"
23,10,6,97285.6666666667,98013,0,"FALSE"
24,2,11,96954.5,97047,0,"FALSE"
25,10,19,97456,97456,0,"FALSE"
29,1,22,99336,99336,0,"FALSE"
1,0,2,72470.3333333333,73033,0,"FALSE"
2,7,6,73147,73472,0,"FALSE"
3,1,10,73312,73707,0,"TRUE"
4,6,4,72629.3333333333,72895,0,"TRUE"
5,0,17,74078,74078,0,"FALSE"
6,0,19,74417,74417,0,"FALSE"
8,6,3,72499.6666666667,73016,0,"TRUE"
9,1,7,72951.6666666667,73129,0,"TRUE"
11,5,18,74098,74098,0,"FALSE"
13,5,1,72202.6666666667,72374,0,"TRUE"
14,13,9,73127.3333333333,73272,0,"FALSE"
15,10,8,73165.6666666667,73470,0,"FALSE"
16,0,21,75217,75217,0,"FALSE"
17,5,5,72897.3333333333,73081,0,"FALSE"
18,7,16,73761.5,74054,0,"FALSE"
19,5,20,74596,74596,0,"FALSE"
20,0,13,73455.5,73853,0,"FALSE"
21,11,12,73225,73482,0,"FALSE"
22,14,11,73296.5,73661,0,"FALSE"
23,10,15,73541,73767,0,"FALSE"
24,2,14,73429,73607,0,"FALSE"
29,1,22,75487,75487,0,"FALSE"
2,6,10,93086,93926,0,"FALSE"
3,0,12,92782.5,92945,0,"FALSE"
4,5,4,91783.3333333333,92433,0,"TRUE"
11,4,20,97411,97411,0,"FALSE"
13,4,2,92357,93579,0,"FALSE"
14,12,13,93264,93678,0,"FALSE"
15,9,14,93526.5,93987,0,"FALSE"
17,4,7,92923,93454,0,"FALSE"
18,6,3,92059,92603,0,"TRUE"
21,10,9,92753.6666666667,93496,0,"FALSE"
22,13,6,92941,93922,0,"FALSE"
23,9,17,94702,94702,0,"FALSE"
24,1,15,93927.5,94439,0,"FALSE"
26,0,16,94300.5,94606,0,"FALSE"
27,1,18,95724,95724,0,"FALSE"
30,15,1,92255.3333333333,93310,0,"TRUE"
31,5,5,92294.6666666667,93233,0,"TRUE"
32,2,8,93175.3333333333,94308,0,"FALSE"
33,1,19,95900,95900,0,"FALSE"
34,0,21,100270,100270,0,"FALSE"
35,10,11,93169,93882,0,"FALSE"
2,6,15,95185.5,95588,1,"FALSE"
3,0,3,94764.6666666667,95105,0,"FALSE"
4,5,8,95086,95747,1,"TRUE"
8,5,7,94667,94983,1,"FALSE"
11,4,21,99011,99011,1,"FALSE"
13,4,16,95091,95091,1,"TRUE"
14,12,11,94726.5,94839,1,"FALSE"
15,9,13,95109.5,95517,1,"FALSE"
17,4,5,94734.3333333333,95252,1,"FALSE"
18,6,2,94178.6666666667,95023,0,"TRUE"
21,10,1,94317,95488,0,"TRUE"
22,13,12,95104.5,95526,1,"FALSE"
23,9,10,94900,95214,1,"FALSE"
24,1,18,96581,96581,1,"FALSE"
26,0,17,96297,96297,1,"FALSE"
27,1,19,97426,97426,1,"FALSE"
30,15,4,95017.3333333333,95810,1,"FALSE"
31,5,6,94673.3333333333,94916,1,"TRUE"
32,2,9,96141,98715,1,"FALSE"
33,1,20,97819,97819,1,"FALSE"
34,0,22,100720,100720,1,"FALSE"
35,10,14,95071.5,95391,1,"FALSE"
2,6,8,87129.6666666667,87796,0,"TRUE"
3,0,15,88886.5,89422,1,"FALSE"
4,5,3,86692,88569,0,"TRUE"
8,5,4,86392,87193,0,"TRUE"
11,4,21,92279,92279,0,"FALSE"
13,4,16,88868,88868,1,"FALSE"
14,12,12,87715.5,88408,1,"FALSE"
15,9,10,87037.5,87748,1,"FALSE"
17,4,7,86893.6666666667,87669,0,"FALSE"
18,6,1,86549,88081,0,"FALSE"
21,10,2,86532,87765,0,"TRUE"
22,13,17,89943,89943,1,"FALSE"
23,9,6,87071.6666666667,88007,0,"TRUE"
24,1,13,88109,88999,1,"FALSE"
26,0,19,90426,90426,1,"FALSE"
27,1,18,90226,90226,1,"FALSE"
30,15,11,87473,88228,1,"FALSE"
31,5,5,86319,87079,0,"FALSE"
32,2,14,88174,88757,1,"FALSE"
33,1,20,90709,90709,0,"FALSE"
34,0,22,96164,96164,0,"FALSE"
35,10,9,88137.6666666667,89239,1,"FALSE"
2,6,15,84769.5,85410,0,"FALSE"
3,0,13,84230.5,84495,0,"FALSE"
4,5,5,83662.6666666667,83743,0,"TRUE"
8,5,8,83869,84259,0,"TRUE"
11,4,21,87609,87609,0,"FALSE"
13,4,4,84060.3333333333,84884,0,"TRUE"
14,12,14,84475,84849,0,"FALSE"
15,9,9,84115,84446,0,"FALSE"
17,4,10,84501.6666666667,84992,0,"FALSE"
18,6,2,83739,84480,0,"FALSE"
21,10,11,84102.5,84434,0,"FALSE"
22,13,3,83909.6666666667,84727,0,"FALSE"
23,9,6,83902.3333333333,84370,0,"FALSE"
24,1,16,84699.5,84879,0,"FALSE"
26,0,18,85437,85437,0,"FALSE"
27,1,20,87088,87088,0,"FALSE"
30,15,1,83324,84598,0,"TRUE"
31,5,7,84247,84960,0,"TRUE"
32,2,17,85410,85410,0,"FALSE"
33,1,19,86820,86820,0,"FALSE"
34,0,22,89282,89282,0,"FALSE"
35,10,12,84484,85081,0,"FALSE"
2,6,15,91439.5,91457,1,"FALSE"
3,0,12,91623.5,92053,1,"FALSE"
4,5,1,90430,91138,0,"TRUE"
8,5,5,90799.6666666667,91263,0,"TRUE"
11,4,21,95239,95239,1,"FALSE"
13,4,3,91020,91921,0,"TRUE"
14,12,14,91484.5,91742,1,"FALSE"
15,9,7,91320.3333333333,91809,0,"FALSE"
17,4,10,92003,93405,1,"FALSE"
18,6,6,91038.3333333333,91420,0,"FALSE"
21,10,13,91385.5,91574,1,"FALSE"
22,13,4,90964.6666666667,91671,0,"TRUE"
23,9,11,91207,91470,1,"FALSE"
24,1,16,92189.5,92651,1,"FALSE"
26,0,19,92992,92992,1,"FALSE"
27,1,18,92936,92936,1,"FALSE"
30,15,2,90425.3333333333,91235,0,"TRUE"
31,5,9,91441.6666666667,91880,1,"FALSE"
32,2,17,92901,92901,1,"FALSE"
33,1,20,93658,93658,1,"FALSE"
35,10,8,91317.3333333333,91545,1,"FALSE"
36,0,22,106505,106505,1,"FALSE"
2,6,10,76311.3333333333,77144,0,"FALSE"
3,0,13,76508.5,77213,0,"FALSE"
4,5,1,75196,75816,0,"TRUE"
8,5,9,76016.6666666667,76613,0,"TRUE"
11,4,20,78920,78920,1,"FALSE"
13,4,4,75682,76359,0,"TRUE"
15,9,7,75739.3333333333,76174,0,"FALSE"
17,4,11,76093.5,76685,0,"FALSE"
18,6,8,75737.3333333333,76054,0,"FALSE"
21,10,2,75173.6666666667,76046,0,"TRUE"
22,13,5,75803,76266,0,"FALSE"
23,9,6,75761,76234,0,"FALSE"
24,1,16,76883,77105,1,"FALSE"
26,0,17,77361,77361,1,"FALSE"
27,1,19,78024,78024,1,"FALSE"
30,15,3,75218.6666666667,76049,0,"TRUE"
31,5,12,75998,76195,0,"FALSE"
32,2,15,76277.5,76627,1,"FALSE"
33,1,18,77702,77702,1,"FALSE"
35,10,14,75956.5,76066,1,"FALSE"
36,0,21,80763,80763,1,"FALSE"
2,6,15,75230.5,75324,0,"FALSE"
3,0,8,75144.3333333333,76636,0,"FALSE"
4,5,1,73938.6666666667,74232,0,"TRUE"
8,5,3,73853,74140,0,"FALSE"
11,4,19,77276,77276,0,"FALSE"
14,12,7,75067.6666666667,76426,0,"TRUE"
15,9,6,74983.6666666667,75857,0,"FALSE"
17,4,2,74038.3333333333,74305,0,"FALSE"
18,6,13,75033.5,75085,0,"FALSE"
21,10,9,75173.6666666667,77260,0,"FALSE"
22,13,5,74960.6666666667,75804,0,"TRUE"
23,9,10,74405,74412,0,"FALSE"
24,1,12,75141.5,75314,0,"FALSE"
26,0,18,76236,76236,0,"FALSE"
27,1,16,75598,75598,0,"FALSE"
31,5,4,74480.6666666667,74664,0,"TRUE"
32,2,11,74618,74747,0,"FALSE"
33,1,17,75993,75993,0,"FALSE"
35,10,14,75184,75316,0,"FALSE"
36,0,20,77502,77502,0,"FALSE"
